cycle,timestamp,tm_method,expert,num_selected,lp_status,pre_mlu,post_mlu,decision_ms,rules_pushed
49,1773622878.8625689,oracle,bottleneck,40,Optimal,0.063164014043589,0.05732014368396448,23.396166994643863,8
50,1773622878.885663,oracle,bottleneck,40,Optimal,0.05860670073349899,0.056672671148141736,23.053207994962577,8
51,1773622878.909618,oracle,bottleneck,40,Optimal,0.060490751146781395,0.055905283743695744,23.921166997752152,8
52,1773622878.933425,oracle,bottleneck,40,Optimal,0.05642305252307972,0.05597660161653886,23.76587499747984,7
53,1773622878.956328,oracle,bottleneck,40,Optimal,0.060465182905086165,0.05572342390435274,22.860666002088692,10
54,1773622878.979137,oracle,bottleneck,40,Optimal,0.06693787794086362,0.056629696324209694,22.768542003177572,11
55,1773622879.002618,oracle,bottleneck,40,Optimal,0.06438315195635617,0.05645411357143646,23.44129199627787,10
56,1773622879.0270662,oracle,bottleneck,40,Optimal,0.059473897105542003,0.05843947630272046,24.412292004853953,7
57,1773622879.051317,oracle,bottleneck,40,Optimal,0.06095360309743012,0.058235894387273446,24.19820800423622,9
58,1773622879.074976,oracle,bottleneck,40,Optimal,0.06358843280385877,0.05852230129491538,23.625333000381943,10
59,1773622879.098037,oracle,bottleneck,40,Optimal,0.06683564725308305,0.059293375658208976,23.022666995530017,8
60,1773622879.121164,oracle,bottleneck,40,Optimal,0.06857551864413257,0.06093054543655203,23.08949999860488,4
61,1773622879.1447291,oracle,bottleneck,40,Optimal,0.06936294475946875,0.060603349188767676,23.52699999755714,7
62,1773622879.168368,oracle,bottleneck,40,Optimal,0.06468537022827389,0.06273314000341558,23.584458002005704,8
63,1773622879.1918669,oracle,bottleneck,40,Optimal,0.06597918188841889,0.0610114920003479,23.4515839983942,8
64,1773622879.216691,oracle,bottleneck,40,Optimal,0.06446843362222789,0.06173350131175055,24.788000002445187,4
65,1773622879.239692,oracle,bottleneck,40,Optimal,0.06509196175772092,0.06071090222987801,22.957125001994427,5
66,1773622879.2625558,oracle,bottleneck,40,Optimal,0.062130376054644595,0.06123650975294555,22.812290997535456,5
67,1773622879.2859929,oracle,bottleneck,40,Optimal,0.06814605440419837,0.06146360644941184,23.401082995405886,6
68,1773622879.309563,oracle,bottleneck,40,Optimal,0.06277173706286844,0.057685846096307954,23.53029199730372,6
69,1773622879.338696,oracle,bottleneck,40,Optimal,0.05749427226853691,0.057055773950006466,29.07874999800697,7
70,1773622879.365581,oracle,bottleneck,40,Optimal,0.07717679804369597,0.05992059410211468,26.81720900000073,10
71,1773622879.3919911,oracle,bottleneck,40,Optimal,0.06352237565490217,0.05675113816314151,26.368874998297542,12
72,1773622879.420424,oracle,bottleneck,40,Optimal,0.061151161478345595,0.05875126955453159,28.38504200190073,6
73,1773622879.446466,oracle,bottleneck,40,Optimal,0.06451250257887171,0.05953559709945966,25.985041000240017,8
74,1773622879.472508,oracle,bottleneck,40,Optimal,0.05913146055757978,0.05837678995593752,25.984833999245893,10
75,1773622879.498506,oracle,bottleneck,40,Optimal,0.06214763812406895,0.0588659049699531,25.94699999463046,9
